Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4972,0,4800.0,4938.809639419797,2897.706309100613,7720.45447002165,10248.757441673371,27.88581061088143,0.0,4800,5300,5600,5700,6100,6400,6700,6900,7300,7700,7700
GET,/cart,8987,0,4400.0,4469.846240643127,570.0125909643248,8727.812901954167,12048.630800044508,50.40421962188081,0.0,4400,4900,5200,5400,6000,6500,7000,7400,8100,8700,8700
POST,/cart,8620,0,6300.0,6298.023311178141,1136.1630579922348,11403.403520933352,17293.59071925754,48.34587438974214,0.0,6300,6700,7100,7300,7900,8300,8900,9200,10000,11000,11000
POST,/cart/checkout,2758,0,3600.0,3606.5306459822327,902.1044970722869,6632.314921007492,6561.83502538071,15.468436376671557,0.0,3600,3800,4000,4100,4500,4900,5500,5700,6400,6600,6600
GET,/product/0PUK6V6EV0,4342,0,4400.0,4397.395772123711,697.2174090333283,8531.195644987747,7531.290419161676,24.352411438545285,0.0,4400,4700,4900,5000,5400,5800,6300,6600,7700,8500,8500
GET,/product/1YMWWN1N4O,4339,0,4400.0,4396.779631956355,794.3189159268513,8377.95383890625,7542.241991242222,24.33558572820083,0.0,4400,4700,4900,5000,5400,5800,6200,6500,7600,8400,8400
GET,/product/2ZYFJ3GM2N,4166,0,4400.0,4422.607104059765,891.4583149598911,8228.96124701947,7551.538886221795,23.365303098337094,0.0,4400,4700,4900,5000,5400,5800,6200,6600,7300,8200,8200
GET,/product/66VCHSJNUP,4222,0,4400.0,4409.824547886879,895.7107330206782,8867.842960986309,7518.820701089531,23.679383024766974,0.0,4400,4700,4900,5000,5400,5800,6300,6700,7700,8900,8900
GET,/product/6E92ZMYYFZ,4270,0,4400.0,4390.742148045992,889.2361109610647,8314.310742076486,7501.856674473068,23.9485943902783,0.0,4400,4700,4900,5000,5400,5800,6300,6700,7900,8300,8300
GET,/product/9SIQT8TOJO,4259,0,4400.0,4399.929910976393,799.3303569965065,8356.926067033783,7551.2293965719655,23.886900119015287,0.0,4400,4700,4900,5000,5400,5900,6300,6700,7600,8400,8400
GET,/product/L9ECAV7KIM,4286,0,4400.0,4403.326123113018,731.4675980014727,8752.940881066024,7507.250116658889,24.03833151211541,0.0,4400,4700,4900,5000,5400,5800,6300,6600,7400,8800,8800
GET,/product/LS4PSXUNUM,4287,0,4400.0,4390.107493981263,786.3339119357988,8476.504422957078,7517.096804292046,24.043940082230225,0.0,4400,4700,4800,5000,5400,5900,6400,6700,7700,8500,8500
GET,/product/OLJCESPC7Z,4359,0,4400.0,4408.351984899508,785.7748951064423,8756.11617101822,7542.81761871989,24.447757130497216,0.0,4400,4700,4900,5000,5400,5800,6300,6600,7400,8800,8800
POST,/setCurrency,5993,0,5200.0,5227.499135111141,2846.5387370670214,8302.334296982735,10275.438511596863,33.61216069811191,0.0,5200,5500,5700,5900,6300,6700,7100,7200,8200,8300,8300
,Aggregated,69860,0,4600.0,4722.319603927854,570.0125909643248,11403.403520933352,9706.445891783567,391.8147082212745,0.0,4600,5000,5300,5600,6200,6800,7600,8100,9300,10000,11000
