Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1501,0,400.0,442.12265904947213,156.589746940881,1485.1783869089559,10285.358427714857,8.483612591884238,0.0,400,430,460,480,550,700,1500,1500,1500,1500,1500
GET,/cart,4301,0,210.0,243.31283285646333,67.10354494862258,1412.0308589190245,14168.30597535457,24.309139079076687,0.0,210,260,300,320,400,490,610,780,1100,1400,1400
POST,/cart,4369,0,300.0,318.28348604856393,122.41834693122655,1448.9040659973398,18223.606088349738,24.693473293765646,0.0,300,340,360,410,460,540,640,820,1200,1400,1400
POST,/cart/checkout,1426,0,200.0,234.32188509469708,87.53922895994037,1203.7936620181426,6562.846423562412,8.059714560977298,0.0,200,210,270,280,310,380,590,980,1100,1200,1200
GET,/product/0PUK6V6EV0,2065,0,200.0,217.1835422867088,68.70894902385771,1105.675374972634,7740.18014527845,11.67132578430443,0.0,200,230,240,250,270,290,380,910,1100,1100,1100
GET,/product/1YMWWN1N4O,2128,0,210.0,217.91214102995582,70.20246796309948,1127.6281629689038,7761.942669172932,12.027400130266262,0.0,210,230,250,250,280,300,380,910,1000,1100,1100
GET,/product/2ZYFJ3GM2N,2111,0,200.0,216.46987810577184,78.31292902119458,1102.7841030154377,7759.1269540502135,11.931316576594021,0.0,200,230,250,250,270,300,400,880,1100,1100,1100
GET,/product/66VCHSJNUP,2184,0,200.0,214.9875634643586,78.40185391250998,1094.1720339469612,7726.0782967032965,12.34391066001011,0.0,200,230,240,250,270,290,380,880,1100,1100,1100
GET,/product/6E92ZMYYFZ,2201,0,200.0,219.70405204128303,71.47904299199581,1115.8856530673802,7714.809177646524,12.43999421368235,0.0,200,230,240,250,270,300,580,930,1100,1100,1100
GET,/product/9SIQT8TOJO,2101,0,200.0,213.8273575800209,76.30615506786853,1108.7706489488482,7766.786768205617,11.874796839139764,0.0,200,230,250,250,280,290,340,650,1100,1100,1100
GET,/product/L9ECAV7KIM,2178,0,210.0,218.19760658007706,76.6694670310244,1149.1824029944837,7732.3269054178145,12.309998817537556,0.0,210,230,250,250,270,300,350,890,1100,1100,1100
GET,/product/LS4PSXUNUM,2071,0,210.0,215.9692407175894,71.74469099845737,1141.311703948304,7730.999517141478,11.705237626776986,0.0,210,230,240,250,270,290,370,840,1000,1100,1100
GET,/product/OLJCESPC7Z,2109,0,200.0,215.49273949963668,70.39291504770517,1106.5330350538716,7763.049312470365,11.92001262910317,0.0,200,230,240,250,270,300,390,720,1100,1100,1100
POST,/setCurrency,2955,0,400.0,417.45095766849136,150.47221491113305,1243.6002680333331,10288.8,16.70158241773346,0.0,400,430,460,480,520,600,710,960,1200,1200,1200
,Aggregated,33700,0,230.0,261.6293268620927,67.10354494862258,1485.1783869089559,10208.718575667655,190.47151522085198,0.0,230,260,300,330,420,490,630,910,1500,1500,1500
