Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4977,0,5200.0,5182.617409340628,2968.760440009646,8338.84768805001,10250.021297970665,27.84318358249865,0.0,5200,5500,5700,5900,6300,6700,7100,7300,7800,8300,8300
GET,/cart,9323,0,4300.0,4391.195249475081,531.3004850177094,8711.560350027867,12191.65279416497,52.15631917613722,0.0,4300,4800,5100,5400,5900,6400,6900,7200,8100,8700,8700
POST,/cart,9069,0,6200.0,6140.712683873344,1094.2916369531304,10755.825799889863,17362.831183151397,50.73534898727753,0.0,6200,6600,7000,7200,7700,8200,8600,9100,9900,11000,11000
POST,/cart/checkout,2899,0,3300.0,3286.647562393836,739.3939719768241,5336.754534975626,6561.92549154881,16.21808101379618,0.0,3300,3500,3700,3800,4100,4300,4500,4700,5200,5300,5300
GET,/product/0PUK6V6EV0,4568,0,4100.0,4039.6434876868802,916.479469044134,6615.9181740367785,7688.09938704028,25.55508591618522,0.0,4100,4400,4500,4600,4900,5100,5400,5600,6100,6600,6600
GET,/product/1YMWWN1N4O,4459,0,4100.0,4068.070526441288,683.3200969267637,6820.227129035629,7710.559542498318,24.94529949655646,0.0,4100,4400,4500,4600,4900,5200,5400,5600,6200,6800,6800
GET,/product/2ZYFJ3GM2N,4482,0,4100.0,4037.2480411060183,688.8242459390312,6504.323589033447,7707.698795180723,25.07397002546895,0.0,4100,4300,4500,4600,4900,5100,5300,5500,6000,6500,6500
GET,/product/66VCHSJNUP,4501,0,4100.0,4043.4118635052128,777.5553340325132,6505.727119976655,7675.135525438792,25.18026307109231,0.0,4100,4300,4500,4600,4900,5100,5400,5500,6100,6500,6500
GET,/product/6E92ZMYYFZ,4496,0,4100.0,4043.1190735422633,681.9420220563188,6764.515437069349,7663.228647686833,25.1522912169809,0.0,4100,4400,4500,4600,4900,5100,5300,5500,6100,6800,6800
GET,/product/9SIQT8TOJO,4484,0,4100.0,4042.641156052828,680.859133019112,6391.848783008754,7716.417261373774,25.085158767113512,0.0,4100,4300,4500,4600,4900,5100,5300,5500,6100,6400,6400
GET,/product/L9ECAV7KIM,4594,0,4100.0,4027.350716737842,775.8673499338329,6275.369005976245,7678.556595559426,25.700539557564557,0.0,4100,4300,4500,4600,4900,5100,5300,5500,5900,6300,6300
GET,/product/LS4PSXUNUM,4683,0,4100.0,4033.7323378176675,940.3633329784498,6606.671432033181,7678.166346359171,26.198438560747675,0.0,4100,4300,4500,4600,4900,5100,5400,5600,6000,6600,6600
GET,/product/OLJCESPC7Z,4412,0,4100.0,4035.9773097599527,681.7931629484519,6636.600417084992,7708.68676337262,24.68236406790919,0.0,4100,4300,4500,4600,4900,5100,5300,5500,6100,6600,6600
POST,/setCurrency,6150,0,5600.0,5618.143266418357,3130.86374104023,8566.852935007773,10277.027154471545,34.405380557035706,0.0,5600,5800,6000,6200,6600,6900,7200,7500,8400,8600,8600
,Aggregated,73097,0,4400.0,4526.766792423992,531.3004850177094,10755.825799889863,9812.39808747281,408.93172399636404,0.0,4400,4800,5200,5400,6100,6700,7400,7900,9100,10000,11000
