Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4171,0,2800.0,2864.795338562547,1351.0580910369754,4317.124348017387,10264.9793814433,23.37721724711318,0.0,2800,3100,3400,3400,3700,3900,4000,4100,4200,4300,4300
GET,/cart,9439,0,2100.0,2196.2081013942466,480.9497840469703,4746.278673992492,13222.771056255959,52.90279395720482,0.0,2100,2400,2600,2700,3100,3400,3700,3900,4300,4700,4700
POST,/cart,9382,0,3000.0,3094.2484160638496,886.4601330133155,7120.450051967055,17832.184928586656,52.58332587207285,0.0,3000,3300,3500,3600,4000,4300,4800,5200,6200,7100,7100
POST,/cart/checkout,3017,0,1800.0,1808.732384616899,596.4621070306748,4065.816326998174,6562.610540271793,16.909389699002748,0.0,1800,1900,2000,2100,2300,2500,2700,2800,3500,4100,4100
GET,/product/0PUK6V6EV0,4626,0,2000.0,2086.093871307703,774.1352400043979,4253.3171030227095,7712.779074794639,25.927357224921018,0.0,2000,2200,2300,2400,2600,2800,3000,3300,4200,4300,4300
GET,/product/1YMWWN1N4O,4582,0,2000.0,2078.6145323730116,696.5669899946079,4095.0380410067737,7733.857485814055,25.680750282012127,0.0,2000,2200,2300,2400,2600,2800,3000,3200,3800,4100,4100
GET,/product/2ZYFJ3GM2N,4629,0,2000.0,2074.5214671342897,763.3858259068802,4185.642333002761,7729.965003240441,25.944171334664805,0.0,2000,2200,2300,2400,2600,2800,3000,3200,3900,4200,4200
GET,/product/66VCHSJNUP,4655,0,2000.0,2084.6741183594404,692.4941609613597,4232.323784031905,7699.288721804512,26.089893619110967,0.0,2000,2200,2300,2400,2600,2800,3100,3300,3900,4200,4200
GET,/product/6E92ZMYYFZ,4513,0,2000.0,2077.687364247301,787.9723340738565,4364.414262934588,7686.080434300909,25.294025757905004,0.0,2000,2200,2300,2400,2600,2800,3000,3200,3900,4400,4400
GET,/product/9SIQT8TOJO,4588,0,2000.0,2079.362511050795,720.7195430528373,4254.792188992724,7737.550784655623,25.714378501499706,0.0,2000,2200,2300,2400,2600,2800,3000,3300,3900,4300,4300
GET,/product/L9ECAV7KIM,4554,0,2000.0,2092.8957593464306,697.8745820233598,3968.521773000248,7703.232323232323,25.523818591070107,0.0,2000,2200,2300,2400,2600,2800,3000,3200,3900,4000,4000
GET,/product/LS4PSXUNUM,4490,0,2000.0,2070.7651752057536,697.2243209602311,4219.228822970763,7701.375723830735,25.16511758320263,0.0,2000,2200,2300,2400,2600,2800,3000,3200,3900,4200,4200
GET,/product/OLJCESPC7Z,4604,0,2000.0,2082.991268288359,694.170605042018,4254.8850539606065,7734.958297132928,25.804053753466572,0.0,2000,2200,2300,2400,2600,2800,3000,3300,3900,4300,4300
POST,/setCurrency,6234,0,2800.0,2832.7379399134766,1511.662447010167,4708.8314309949055,10282.004651908886,34.93972004759136,0.0,2800,3000,3100,3200,3500,3800,4100,4200,4500,4700,4700
,Aggregated,73484,0,2200.0,2322.175373079064,480.9497840469703,7120.450051967055,10029.67440531272,411.85601347083787,0.0,2200,2500,2700,2800,3200,3600,4000,4200,5400,6300,7100
