Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4067,0,2700.0,2839.8200761568205,1160.4440220398828,4774.410248966888,10264.488566510941,22.919626794060598,0.0,2700,3000,3400,3500,3900,4200,4500,4600,4700,4800,4800
GET,/cart,9421,0,2200.0,2246.1459811383643,365.53417204413563,4985.441362019628,13372.580193185437,53.092157370751146,0.0,2200,2400,2600,2800,3200,3500,3800,4100,4700,5000,5000
POST,/cart,9268,0,3000.0,3115.183045433718,976.9262539921328,6376.227690954693,17765.219788519636,52.229924053934994,0.0,3000,3300,3500,3700,4100,4400,4800,5100,5900,6400,6400
POST,/cart/checkout,3060,0,1800.0,1823.0637997749118,529.1046879719943,3330.236426088959,6562.5137254901965,17.24466633632295,0.0,1800,1900,2000,2100,2300,2400,2600,2800,3100,3300,3300
GET,/product/0PUK6V6EV0,4459,0,2100.0,2130.844824826119,586.2395468866453,4280.1193030318245,7654.805113254093,25.128747448909813,0.0,2100,2300,2400,2400,2600,2800,3100,3300,3900,4300,4300
GET,/product/1YMWWN1N4O,4596,0,2100.0,2135.8810300267573,587.1712939115241,4226.391913951375,7674.678851174935,25.900812575732115,0.0,2100,2300,2400,2500,2700,2900,3100,3200,3800,4200,4200
GET,/product/2ZYFJ3GM2N,4594,0,2100.0,2136.814824063415,613.2251319941133,4220.754351001233,7672.896168915978,25.889541551982884,0.0,2100,2200,2400,2400,2700,2900,3100,3300,3800,4200,4200
GET,/product/66VCHSJNUP,4500,0,2100.0,2140.6180188217627,590.62402008567,4070.8719779504463,7638.837111111111,25.35980343576904,0.0,2100,2300,2400,2500,2700,2900,3100,3400,3800,4100,4100
GET,/product/6E92ZMYYFZ,4566,0,2100.0,2149.963229121216,609.0885719750077,4291.522581013851,7627.868155935173,25.731747219493656,0.0,2100,2300,2400,2500,2700,2900,3100,3300,3900,4300,4300
GET,/product/9SIQT8TOJO,4616,0,2100.0,2150.33149552792,577.8371369233355,4076.754732057452,7679.096837088388,26.013522813224423,0.0,2100,2300,2400,2500,2700,2900,3100,3300,3900,4100,4100
GET,/product/L9ECAV7KIM,4505,0,2100.0,2139.4549070741496,583.2535569788888,4093.5622369870543,7644.304550499445,25.38798099514212,0.0,2100,2300,2400,2400,2700,2900,3100,3300,3900,4100,4100
GET,/product/LS4PSXUNUM,4501,0,2100.0,2136.0528554372536,622.3394750850275,4278.456102940254,7639.937791601867,25.365438947643657,0.0,2100,2300,2400,2500,2700,2800,3100,3300,3800,4300,4300
GET,/product/OLJCESPC7Z,4511,0,2100.0,2132.248340741614,614.3241219688207,4070.847733062692,7673.62225670583,25.42179406638981,0.0,2100,2300,2400,2500,2700,2800,3100,3300,3900,4100,4100
POST,/setCurrency,6170,0,2600.0,2614.475107829217,1358.4154769778252,4465.962497983128,10282.341004862237,34.771108266376665,0.0,2600,2800,2900,2900,3200,3400,3800,4100,4300,4500,4500
,Aggregated,72834,0,2200.0,2343.314937136261,365.53417204413563,6376.227690954693,10004.201567949034,410.4568718757339,0.0,2200,2500,2700,2800,3200,3600,4000,4400,5200,5900,6400
