Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1606,0,410.0,476.78472656553095,194.63244907092303,1779.5600519748405,10285.720423412204,9.055891938836739,0.0,410,460,490,510,600,860,1800,1800,1800,1800,1800
GET,/cart,4672,0,200.0,234.37194020578767,77.84419402014464,1399.264390929602,14041.133775684932,26.344412912979603,0.0,200,250,290,300,380,450,590,790,1200,1400,1400
POST,/cart,4721,0,250.0,281.23290424314666,123.14853304997087,1356.3789200270548,18182.67273882652,26.6207134764933,0.0,250,290,340,350,430,470,560,770,1200,1400,1400
POST,/cart/checkout,1596,0,200.0,229.01616937260292,85.98332107067108,1104.8193050082773,6562.109649122807,8.999504068731902,0.0,200,200,210,280,300,390,710,920,1100,1100,1100
GET,/product/0PUK6V6EV0,2203,0,180.0,189.03785968356635,53.61223791260272,1003.4169970313087,7739.1407172038125,12.422247784095475,0.0,180,200,220,230,250,290,340,610,960,1000,1000
GET,/product/1YMWWN1N4O,2236,0,180.0,193.78862825784813,62.67418398056179,1142.9429550189525,7762.179785330948,12.608327755441437,0.0,180,200,220,230,250,290,350,720,1100,1100,1100
GET,/product/2ZYFJ3GM2N,2163,0,180.0,192.24292287217446,56.99305806774646,1129.6425809850916,7758.139620896903,12.196696303676129,0.0,180,210,220,230,260,310,350,660,1100,1100,1100
GET,/product/66VCHSJNUP,2241,0,180.0,197.74875045866847,57.52784200012684,1124.4473670376465,7723.2855867916105,12.636521690493854,0.0,180,200,220,230,260,320,600,890,1100,1100,1100
GET,/product/6E92ZMYYFZ,2262,0,180.0,196.1034183250143,54.58957108203322,1091.8463049456477,7714.5870910698495,12.754936217714011,0.0,180,210,220,230,250,300,420,770,1000,1100,1100
GET,/product/9SIQT8TOJO,2199,0,180.0,191.98735388876338,56.90923205111176,1076.7941450467333,7765.50022737608,12.39969263605354,0.0,180,200,220,230,250,300,360,710,1000,1100,1100
GET,/product/L9ECAV7KIM,2260,0,180.0,193.03828413908337,49.97249192092568,1081.6696080146357,7732.561946902655,12.743658643693044,0.0,180,200,220,230,250,300,360,770,1000,1100,1100
GET,/product/LS4PSXUNUM,2278,0,180.0,196.53440850498228,55.171192972920835,1101.9366990076378,7729.786654960491,12.845156809881749,0.0,180,200,220,230,250,300,590,870,1100,1100,1100
GET,/product/OLJCESPC7Z,2271,0,180.0,195.99242638621254,56.229908019304276,1051.9514030311257,7762.140907089388,12.805685300808364,0.0,180,210,220,230,260,310,450,770,1000,1100,1100
POST,/setCurrency,3110,0,410.0,444.5096256570753,134.96685703285038,1417.631566990167,10287.220900321543,17.536627602604145,0.0,410,460,490,510,590,670,900,1000,1400,1400,1400
,Aggregated,35818,0,200.0,246.80083356613807,49.97249192092568,1779.5600519748405,10222.757356636328,201.9700731415033,0.0,200,240,280,320,410,500,660,880,1700,1800,1800
