Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4143,0,2300.0,2460.467094344947,1166.1925190128386,4047.457605949603,10264.589910692735,23.330383784297403,0.0,2300,2600,2900,3100,3600,3800,3900,4000,4000,4000,4000
GET,/cart,9629,0,2200.0,2297.838827739001,351.83337901253253,5112.768866936676,13279.618236577007,54.22357360825482,0.0,2200,2500,2700,2800,3100,3400,3700,3900,4600,5100,5100
POST,/cart,9383,0,3000.0,3102.6125482682623,725.0203019939363,6158.655239967629,17747.485878716827,52.8382792778331,0.0,3000,3300,3500,3600,3900,4100,4400,4700,5500,6200,6200
POST,/cart/checkout,3083,0,1900.0,1924.3767185101105,729.1502059670165,4316.523173009045,6561.959455076224,17.36122935239896,0.0,1900,2000,2100,2200,2300,2600,2900,3300,3900,4300,4300
GET,/product/0PUK6V6EV0,4696,0,2100.0,2133.3531167278807,575.9772079763934,3490.997347049415,7695.671422487223,26.44448038886329,0.0,2100,2200,2300,2400,2500,2600,2900,3000,3300,3500,3500
GET,/product/1YMWWN1N4O,4759,0,2100.0,2131.685089701582,735.7688109623268,3466.7988299624994,7716.554108005884,26.799250888117633,0.0,2100,2200,2300,2400,2500,2700,2800,3000,3300,3500,3500
GET,/product/2ZYFJ3GM2N,4575,0,2100.0,2133.093069714132,546.7907940037549,3488.522714935243,7717.044590163934,25.76309577918432,0.0,2100,2200,2300,2400,2500,2600,2800,3000,3400,3500,3500
GET,/product/66VCHSJNUP,4638,0,2100.0,2132.0527236987878,527.6640979573131,3421.9594460446388,7684.90297542044,26.117866278438658,0.0,2100,2200,2300,2400,2500,2600,2800,3000,3300,3400,3400
GET,/product/6E92ZMYYFZ,4642,0,2100.0,2138.8898443601984,524.2053500842303,3472.4896430270746,7672.4799655320985,26.140391389502426,0.0,2100,2200,2300,2400,2500,2700,2900,3000,3400,3500,3500
GET,/product/9SIQT8TOJO,4654,0,2100.0,2131.6847343608533,548.7176979659125,3609.1495469445363,7722.914911903738,26.20796672269373,0.0,2100,2200,2300,2400,2500,2600,2800,3000,3400,3600,3600
GET,/product/L9ECAV7KIM,4583,0,2100.0,2134.9023186349523,520.5559970345348,3440.5092779779807,7689.5319659611605,25.808146001311854,0.0,2100,2200,2300,2400,2500,2600,2800,3000,3300,3400,3400
GET,/product/LS4PSXUNUM,4724,0,2100.0,2127.442753034853,524.602975929156,3467.1402180101722,7688.893099068586,26.602156166309666,0.0,2100,2200,2300,2400,2500,2600,2800,3000,3400,3500,3500
GET,/product/OLJCESPC7Z,4567,0,2100.0,2128.8734505276034,523.7873169826344,3425.291287014261,7719.971315962339,25.718045557056783,0.0,2100,2200,2300,2400,2500,2600,2800,3000,3200,3400,3400
POST,/setCurrency,6443,0,2200.0,2253.142785809057,1112.3277399456128,4268.623598967679,10282.521340990223,36.28232264596384,0.0,2200,2400,2500,2600,2800,3000,3400,3500,4000,4300,4300
,Aggregated,74519,0,2200.0,2296.0318500334247,351.83337901253253,6158.655239967629,10005.364833129806,419.6371878402265,0.0,2200,2400,2500,2600,3000,3400,3800,4000,4800,5600,6200
