request_type,request_context,name,response_time
GET,index,index,37.53143397625536
GET,index,index,38.43220300041139
GET,index,index,41.4283029967919
GET,index,index,41.869911015965044
GET,index,index,41.615364025346935
GET,index,index,36.38008504640311
GET,index,index,36.987544037401676
GET,index,index,38.33727503661066
GET,index,index,49.674118985421956
GET,index,index,49.776039901189506
GET,index,index,49.64994406327605
GET,index,index,48.821829026564956
GET,index,index,56.78680900018662
GET,index,index,53.715268964879215
GET,index,index,50.807696068659425
GET,index,index,51.39847192913294
GET,index,index,56.51409807614982
GET,index,index,54.770507966168225
GET,index,index,57.99483694136143
GET,index,index,57.13449197355658
GET,index,index,56.81078496854752
GET,index,index,60.75973296537995
GET,index,index,60.43780699837953
GET,index,index,58.84445796255022
GET,index,index,60.24239200633019
GET,index,index,59.89246303215623
GET,index,index,58.441823930479586
GET,index,index,58.12334606889635
GET,index,index,58.22894407901913
GET,index,index,59.183003031648695
GET,index,index,60.404835967347026
GET,index,index,54.072599043138325
GET,index,index,54.95830997824669
GET,index,index,55.5361439473927
GET,index,index,56.13850406371057
GET,index,index,56.71130900736898
GET,index,index,57.27919202763587
GET,index,index,58.16853104624897
GET,index,index,58.77150199376047
GET,index,index,59.37055603135377
GET,index,index,59.953027055598795
GET,index,index,60.53673301357776
GET,index,index,63.0365019896999
GET,index,index,63.7152639683336
GET,index,index,64.49109909590334
GET,index,index,65.43431896716356
GET,index,index,66.07429904397577
GET,index,index,66.74424605444074
GET,index,index,67.32248095795512
GET,index,index,67.96619796659797
GET,read_user_timeline,read_user_timeline,97.44223393499851
GET,read_user_timeline,read_user_timeline,111.37699091341347
GET,read_user_timeline,read_user_timeline,92.01981395017356
GET,read_user_timeline,read_user_timeline,93.53940503206104
GET,read_user_timeline,read_user_timeline,119.65119990054518
GET,read_user_timeline,read_user_timeline,99.22621992882341
GET,read_user_timeline,read_user_timeline,103.57111901976168
GET,read_user_timeline,read_user_timeline,96.72832395881414
GET,read_user_timeline,read_user_timeline,101.20218491647393
GET,read_user_timeline,read_user_timeline,104.05427496880293
GET,read_user_timeline,read_user_timeline,104.48075504973531
GET,read_user_timeline,read_user_timeline,101.70352598652244
GET,read_user_timeline,read_user_timeline,117.38980805967003
GET,read_user_timeline,read_user_timeline,119.44093403872102
GET,read_user_timeline,read_user_timeline,13.002897961996496
GET,read_user_timeline,read_user_timeline,17.125659971497953
GET,read_user_timeline,read_user_timeline,12.943507987074554
GET,read_home_timeline,read_home_timeline,139.3231770489365
GET,read_home_timeline,read_home_timeline,125.23901998065412
GET,read_home_timeline,read_home_timeline,143.99505907204002
GET,read_home_timeline,read_home_timeline,145.06706001702696
GET,read_home_timeline,read_home_timeline,151.11191698815674
GET,read_home_timeline,read_home_timeline,166.4019760210067
GET,read_user_timeline,read_user_timeline,6.567367003299296
GET,read_home_timeline,read_home_timeline,165.7298249192536
GET,read_home_timeline,read_home_timeline,133.12467897776514
GET,read_user_timeline,read_user_timeline,8.083943976089358
GET,read_user_timeline,read_user_timeline,9.417313034646213
GET,read_user_timeline,read_user_timeline,9.978926042094827
GET,read_user_timeline,read_user_timeline,11.299813981167972
GET,read_user_timeline,read_user_timeline,3.923189011402428
GET,read_home_timeline,read_home_timeline,236.92677193321288
GET,read_home_timeline,read_home_timeline,231.78243299480528
GET,read_home_timeline,read_home_timeline,241.96442204993218
POST,compose_post,compose_post,266.5543030016124
POST,compose_post,compose_post,147.75017299689353
POST,compose_post,compose_post,131.61453790962696
GET,read_home_timeline,read_home_timeline,246.1196460062638
GET,read_home_timeline,read_home_timeline,250.90018194168806
POST,compose_post,compose_post,252.8026009676978
POST,compose_post,compose_post,255.66509796772152
GET,read_home_timeline,read_home_timeline,245.2715040417388
GET,read_user_timeline,read_user_timeline,16.391052049584687
GET,read_user_timeline,read_user_timeline,12.407039990648627
GET,read_home_timeline,read_home_timeline,244.99144800938666
POST,compose_post,compose_post,235.67583598196507
GET,read_home_timeline,read_home_timeline,233.6246590130031
GET,read_home_timeline,read_home_timeline,18.98572000209242
GET,read_home_timeline,read_home_timeline,19.584862980991602
POST,compose_post,compose_post,119.02351304888725
GET,read_home_timeline,read_home_timeline,268.9978959970176
GET,read_home_timeline,read_home_timeline,163.92631200142205
GET,read_home_timeline,read_home_timeline,147.69871591124684
GET,read_home_timeline,read_home_timeline,124.68500097747892
GET,read_home_timeline,read_home_timeline,251.27935397904366
GET,read_home_timeline,read_home_timeline,105.87320802733302
GET,read_home_timeline,read_home_timeline,272.01097807846963
GET,read_home_timeline,read_home_timeline,259.6456150058657
GET,read_home_timeline,read_home_timeline,251.8257169285789
GET,read_home_timeline,read_home_timeline,249.410197022371
GET,read_home_timeline,read_home_timeline,165.81640695221722
GET,read_home_timeline,read_home_timeline,269.0281328978017
GET,read_home_timeline,read_home_timeline,263.66869104094803
POST,compose_post,compose_post,162.72566106636077
POST,compose_post,compose_post,261.0073989490047
GET,read_home_timeline,read_home_timeline,174.40372298005968
GET,read_home_timeline,read_home_timeline,92.03613293357193
GET,read_home_timeline,read_home_timeline,164.80838600546122
GET,read_home_timeline,read_home_timeline,40.76598200481385
GET,read_user_timeline,read_user_timeline,44.18499395251274
GET,read_user_timeline,read_user_timeline,47.427544952370226
GET,read_user_timeline,read_user_timeline,33.64776005037129
GET,read_user_timeline,read_user_timeline,31.530990032479167
GET,read_home_timeline,read_home_timeline,45.381758944131434
GET,read_user_timeline,read_user_timeline,33.8247719919309
GET,read_home_timeline,read_home_timeline,33.360471948981285
GET,read_home_timeline,read_home_timeline,210.06615296937525
GET,read_home_timeline,read_home_timeline,304.43459190428257
GET,read_home_timeline,read_home_timeline,302.97190707642585
GET,read_home_timeline,read_home_timeline,59.754968038760126
GET,read_home_timeline,read_home_timeline,44.458998017944396
GET,read_home_timeline,read_home_timeline,161.9319929741323
GET,read_home_timeline,read_home_timeline,303.9372379425913
GET,read_home_timeline,read_home_timeline,38.87998394202441
GET,read_home_timeline,read_home_timeline,294.7925659827888
GET,read_user_timeline,read_user_timeline,57.46521207038313
GET,read_user_timeline,read_user_timeline,55.502370931208134
GET,read_home_timeline,read_home_timeline,208.7145869154483
GET,read_home_timeline,read_home_timeline,56.162558030337095
GET,read_home_timeline,read_home_timeline,17.605091095902026
GET,read_home_timeline,read_home_timeline,16.745519009418786
GET,read_user_timeline,read_user_timeline,19.29765392560512
GET,read_home_timeline,read_home_timeline,22.888800012879074
GET,read_home_timeline,read_home_timeline,49.2973419604823
GET,read_home_timeline,read_home_timeline,21.656058030202985
GET,read_home_timeline,read_home_timeline,28.556309989653528
GET,read_home_timeline,read_home_timeline,319.43548703566194
GET,read_home_timeline,read_home_timeline,221.65296401362866
GET,read_home_timeline,read_home_timeline,52.6268370449543
GET,read_home_timeline,read_home_timeline,172.46088897809386
GET,read_home_timeline,read_home_timeline,341.9085369678214
GET,read_home_timeline,read_home_timeline,227.83506009727716
GET,read_home_timeline,read_home_timeline,174.22112193889916
GET,read_home_timeline,read_home_timeline,71.81458594277501
GET,read_user_timeline,read_user_timeline,22.885072976350784
GET,read_home_timeline,read_home_timeline,223.39094406925142
GET,read_home_timeline,read_home_timeline,48.92569605726749
GET,read_home_timeline,read_home_timeline,222.80770004726946
GET,read_home_timeline,read_home_timeline,56.83428805787116
GET,read_home_timeline,read_home_timeline,324.6774299768731
GET,read_home_timeline,read_home_timeline,51.3362770434469
GET,read_home_timeline,read_home_timeline,56.55628792010248
GET,read_home_timeline,read_home_timeline,53.82930301129818
GET,read_home_timeline,read_home_timeline,178.17920597735792
GET,read_home_timeline,read_home_timeline,49.58449106197804
GET,read_home_timeline,read_home_timeline,69.74919198546559
GET,read_home_timeline,read_home_timeline,49.0004449384287
GET,read_home_timeline,read_home_timeline,56.383403949439526
POST,compose_post,compose_post,71.29973103292286
POST,compose_post,compose_post,88.73444201890379
GET,read_home_timeline,read_home_timeline,29.257245012558997
GET,read_home_timeline,read_home_timeline,29.622380039654672
GET,read_home_timeline,read_home_timeline,30.39530001115054
GET,read_home_timeline,read_home_timeline,27.71759801544249
GET,read_user_timeline,read_user_timeline,29.070766060613096
GET,read_user_timeline,read_user_timeline,28.384407982230186
GET,read_home_timeline,read_home_timeline,30.12045507784933
GET,read_home_timeline,read_home_timeline,28.819644008763134
GET,read_home_timeline,read_home_timeline,27.582924929447472
GET,read_home_timeline,read_home_timeline,27.320493012666702
POST,compose_post,compose_post,90.19363694824278
GET,read_user_timeline,read_user_timeline,38.47331099677831
POST,compose_post,compose_post,81.71843201853335
POST,compose_post,compose_post,47.09505208302289
POST,compose_post,compose_post,84.87719600088894
GET,read_home_timeline,read_home_timeline,29.655552003532648
GET,read_home_timeline,read_home_timeline,33.55043800547719
GET,read_home_timeline,read_home_timeline,31.23403200879693
POST,compose_post,compose_post,86.92360599525273
POST,compose_post,compose_post,86.3266350934282
GET,read_user_timeline,read_user_timeline,34.86145695205778
POST,compose_post,compose_post,58.725185110233724
GET,read_home_timeline,read_home_timeline,34.62837892584503
GET,read_user_timeline,read_user_timeline,33.39694906026125
POST,compose_post,compose_post,62.03899090178311
GET,read_user_timeline,read_user_timeline,35.334574058651924
GET,read_home_timeline,read_home_timeline,36.05683799833059
GET,read_home_timeline,read_home_timeline,26.57895302399993
GET,read_home_timeline,read_home_timeline,19.544537994079292
GET,read_home_timeline,read_home_timeline,22.964152041822672
GET,read_home_timeline,read_home_timeline,24.251655908301473
GET,read_home_timeline,read_home_timeline,23.986538057215512
GET,read_home_timeline,read_home_timeline,21.29815600346774
GET,read_home_timeline,read_home_timeline,25.950692943297327
GET,read_home_timeline,read_home_timeline,24.672045023180544
GET,read_home_timeline,read_home_timeline,25.64065100159496
GET,read_home_timeline,read_home_timeline,33.6919529363513
GET,read_home_timeline,read_home_timeline,20.114846993237734
GET,read_user_timeline,read_user_timeline,42.344070971012115
GET,read_home_timeline,read_home_timeline,27.350018033757806
GET,read_user_timeline,read_user_timeline,43.26018993742764
GET,read_user_timeline,read_user_timeline,34.30992201901972
GET,read_user_timeline,read_user_timeline,35.3274509543553
GET,read_user_timeline,read_user_timeline,44.386361027136445
GET,read_user_timeline,read_user_timeline,34.74624105729163
GET,read_home_timeline,read_home_timeline,36.13385197240859
GET,read_home_timeline,read_home_timeline,35.789245972409844
GET,read_user_timeline,read_user_timeline,43.12154895160347
GET,read_home_timeline,read_home_timeline,35.16811109147966
GET,read_home_timeline,read_home_timeline,47.28643095586449
GET,read_home_timeline,read_home_timeline,45.37765996064991
GET,read_home_timeline,read_home_timeline,44.900675071403384
GET,read_home_timeline,read_home_timeline,46.28518200479448
GET,read_home_timeline,read_home_timeline,43.98807405959815
GET,read_user_timeline,read_user_timeline,24.682063958607614
POST,compose_post,compose_post,39.93516194168478
POST,compose_post,compose_post,38.394792936742306
GET,read_home_timeline,read_home_timeline,28.51627510972321
GET,read_home_timeline,read_home_timeline,27.887515956535935
GET,read_home_timeline,read_home_timeline,26.040371973067522
GET,read_home_timeline,read_home_timeline,27.35751203726977
GET,read_home_timeline,read_home_timeline,27.062077075242996
POST,compose_post,compose_post,41.40816500876099
GET,read_user_timeline,read_user_timeline,64.43908205255866
GET,read_user_timeline,read_user_timeline,36.8108720285818
POST,compose_post,compose_post,61.159090022556484
POST,compose_post,compose_post,63.06806008797139
POST,compose_post,compose_post,51.745134056545794
GET,read_home_timeline,read_home_timeline,35.609649028629065
GET,read_home_timeline,read_home_timeline,36.32064408157021
GET,read_home_timeline,read_home_timeline,72.74594402406365
GET,read_user_timeline,read_user_timeline,35.35929101053625
GET,read_user_timeline,read_user_timeline,38.11578010208905
GET,read_home_timeline,read_home_timeline,36.03337495587766
GET,read_home_timeline,read_home_timeline,36.671509966254234
GET,read_home_timeline,read_home_timeline,37.87499899044633
GET,read_user_timeline,read_user_timeline,29.599127010442317
GET,read_home_timeline,read_home_timeline,23.12155708204955
GET,read_home_timeline,read_home_timeline,27.82859595026821
GET,read_home_timeline,read_home_timeline,28.86181406211108
GET,read_home_timeline,read_home_timeline,28.54604204185307
GET,read_home_timeline,read_home_timeline,30.697006033733487
GET,read_home_timeline,read_home_timeline,33.758667996153235
GET,read_home_timeline,read_home_timeline,33.11049297917634
GET,read_home_timeline,read_home_timeline,23.726070998236537
GET,read_home_timeline,read_home_timeline,33.46045897342265
GET,read_home_timeline,read_home_timeline,34.15460197720677
GET,read_home_timeline,read_home_timeline,22.720745066180825
GET,read_home_timeline,read_home_timeline,35.6372119858861
GET,read_user_timeline,read_user_timeline,35.346857039257884
GET,read_user_timeline,read_user_timeline,35.07342503871769
GET,read_user_timeline,read_user_timeline,36.10321506857872
POST,compose_post,compose_post,47.41986107546836
GET,read_user_timeline,read_user_timeline,22.305476013571024
GET,read_home_timeline,read_home_timeline,24.410965968854725
GET,read_user_timeline,read_user_timeline,33.76917808782309
GET,read_user_timeline,read_user_timeline,40.88130791205913
GET,read_home_timeline,read_home_timeline,27.362070977687836
GET,read_home_timeline,read_home_timeline,33.534618094563484
GET,read_home_timeline,read_home_timeline,43.09935891069472
GET,read_home_timeline,read_home_timeline,24.313002009876072
GET,read_home_timeline,read_home_timeline,33.31235202495009
GET,read_user_timeline,read_user_timeline,35.71748302783817
GET,read_home_timeline,read_home_timeline,25.768399937078357
GET,read_home_timeline,read_home_timeline,27.932030032388866
GET,read_user_timeline,read_user_timeline,45.674656983464956
GET,read_user_timeline,read_user_timeline,44.625560054555535
GET,read_user_timeline,read_user_timeline,45.404940959997475
GET,read_user_timeline,read_user_timeline,43.032913003116846
GET,read_home_timeline,read_home_timeline,20.027573104016483
GET,read_home_timeline,read_home_timeline,22.2260570153594
GET,read_home_timeline,read_home_timeline,21.91659703385085
GET,read_home_timeline,read_home_timeline,20.755197969265282
GET,read_user_timeline,read_user_timeline,37.84654603805393
GET,read_home_timeline,read_home_timeline,24.299837998114526
GET,read_user_timeline,read_user_timeline,33.0814269836992
GET,read_user_timeline,read_user_timeline,35.58715805411339
GET,read_home_timeline,read_home_timeline,33.7622050428763
GET,read_user_timeline,read_user_timeline,35.331958904862404
GET,read_user_timeline,read_user_timeline,34.125445992685854
GET,read_home_timeline,read_home_timeline,32.91791200172156
GET,read_user_timeline,read_user_timeline,37.1333179064095
GET,read_user_timeline,read_user_timeline,36.06689698062837
GET,read_user_timeline,read_user_timeline,37.473837030120194
GET,read_home_timeline,read_home_timeline,24.25233693793416
GET,read_user_timeline,read_user_timeline,25.892063044011593
GET,read_user_timeline,read_user_timeline,35.073003033176064
GET,read_home_timeline,read_home_timeline,33.905584015883505
GET,read_user_timeline,read_user_timeline,26.878995005972683
GET,read_home_timeline,read_home_timeline,26.5490859746933
POST,compose_post,compose_post,54.16443105787039
GET,read_home_timeline,read_home_timeline,48.710281029343605
GET,read_user_timeline,read_user_timeline,34.69427302479744
POST,compose_post,compose_post,74.42940096370876
POST,compose_post,compose_post,72.07211898639798
POST,compose_post,compose_post,71.25082903075963
POST,compose_post,compose_post,53.73354395851493
POST,compose_post,compose_post,69.38095099758357
GET,read_user_timeline,read_user_timeline,36.045596934854984
GET,read_home_timeline,read_home_timeline,38.20962703321129
GET,read_home_timeline,read_home_timeline,34.558607963845134
GET,read_home_timeline,read_home_timeline,38.574740989133716
GET,read_home_timeline,read_home_timeline,39.56998803187162
GET,read_home_timeline,read_home_timeline,37.36387996468693
GET,read_home_timeline,read_home_timeline,36.793320905417204
GET,read_home_timeline,read_home_timeline,37.128790048882365
GET,read_user_timeline,read_user_timeline,28.860279941000044
GET,read_home_timeline,read_home_timeline,28.53301609866321
GET,read_home_timeline,read_home_timeline,27.601339970715344
GET,read_home_timeline,read_home_timeline,25.186770944856107
GET,read_home_timeline,read_home_timeline,24.917655042372644
GET,read_home_timeline,read_home_timeline,23.318986990489066
GET,read_home_timeline,read_home_timeline,23.03911093622446
GET,read_user_timeline,read_user_timeline,37.496358971111476
GET,read_user_timeline,read_user_timeline,39.30499101988971
GET,read_user_timeline,read_user_timeline,36.94925201125443
GET,read_user_timeline,read_user_timeline,38.14429498743266
GET,read_home_timeline,read_home_timeline,36.24963003676385
GET,read_home_timeline,read_home_timeline,37.909755017608404
GET,read_home_timeline,read_home_timeline,38.53660903405398
GET,read_home_timeline,read_home_timeline,40.08488403633237
GET,read_home_timeline,read_home_timeline,39.168935967609286
GET,read_home_timeline,read_home_timeline,39.842469966970384
GET,read_home_timeline,read_home_timeline,37.4763710424304
GET,read_user_timeline,read_user_timeline,36.75441804807633
POST,compose_post,compose_post,53.07214299682528
GET,read_home_timeline,read_home_timeline,58.53845505043864
GET,read_home_timeline,read_home_timeline,60.44687610119581
POST,compose_post,compose_post,63.08980204630643
GET,read_home_timeline,read_home_timeline,49.80793094728142
GET,read_user_timeline,read_user_timeline,63.6885950807482
GET,read_user_timeline,read_user_timeline,62.62449896894395
GET,read_home_timeline,read_home_timeline,49.71637902781367
GET,read_user_timeline,read_user_timeline,64.86736703664064
GET,read_home_timeline,read_home_timeline,63.05581901688129
GET,read_user_timeline,read_user_timeline,62.45932006277144
GET,read_home_timeline,read_home_timeline,42.100552935153246
GET,read_home_timeline,read_home_timeline,36.017996026203036
GET,read_home_timeline,read_home_timeline,57.35128896776587
GET,read_home_timeline,read_home_timeline,53.90741897281259
GET,read_home_timeline,read_home_timeline,36.431271000765264
GET,read_home_timeline,read_home_timeline,56.482660002075136
GET,read_home_timeline,read_home_timeline,54.61774196010083
GET,read_home_timeline,read_home_timeline,40.66684492863715
GET,read_home_timeline,read_home_timeline,52.5032359873876
GET,read_home_timeline,read_home_timeline,37.20762697048485
GET,read_home_timeline,read_home_timeline,41.03143897373229
GET,read_home_timeline,read_home_timeline,17.24317204207182
GET,read_home_timeline,read_home_timeline,18.13408301677555
GET,read_home_timeline,read_home_timeline,16.98968594428152
GET,read_home_timeline,read_home_timeline,53.717424045316875
GET,read_home_timeline,read_home_timeline,19.092258997261524
GET,read_home_timeline,read_home_timeline,23.482032935135067
GET,read_home_timeline,read_home_timeline,67.38711195066571
GET,read_home_timeline,read_home_timeline,65.56653697043657
GET,read_home_timeline,read_home_timeline,66.57039001584053
GET,read_home_timeline,read_home_timeline,52.57579300086945
GET,read_home_timeline,read_home_timeline,68.55465203989297
GET,read_home_timeline,read_home_timeline,64.73138206638396
GET,read_home_timeline,read_home_timeline,54.97189692687243
GET,read_home_timeline,read_home_timeline,65.12389797717333
GET,read_home_timeline,read_home_timeline,48.34621003828943
GET,read_home_timeline,read_home_timeline,22.896473994478583
GET,read_home_timeline,read_home_timeline,28.384356992319226
GET,read_home_timeline,read_home_timeline,29.884591000154614
GET,read_home_timeline,read_home_timeline,78.7309380248189
GET,read_user_timeline,read_user_timeline,70.00091497320682
GET,read_user_timeline,read_user_timeline,72.94058904517442
GET,read_user_timeline,read_user_timeline,82.76884292718023
GET,read_home_timeline,read_home_timeline,26.25576697755605
GET,read_home_timeline,read_home_timeline,27.927309973165393
GET,read_user_timeline,read_user_timeline,71.92931196186692
GET,read_home_timeline,read_home_timeline,26.015416020527482
GET,read_home_timeline,read_home_timeline,27.593035018071532
GET,read_home_timeline,read_home_timeline,28.4072810318321
GET,read_home_timeline,read_home_timeline,14.49737197253853
GET,read_home_timeline,read_home_timeline,13.95804900676012
GET,read_home_timeline,read_home_timeline,20.279205054976046
GET,read_user_timeline,read_user_timeline,93.91318506095558
GET,read_home_timeline,read_home_timeline,21.590507007203996
GET,read_user_timeline,read_user_timeline,90.36045195534825
GET,read_home_timeline,read_home_timeline,21.35222009383142
GET,read_user_timeline,read_user_timeline,94.9457410024479
GET,read_user_timeline,read_user_timeline,91.87332901638001
GET,read_home_timeline,read_home_timeline,26.797072030603886
GET,read_home_timeline,read_home_timeline,24.85970698762685
GET,read_home_timeline,read_home_timeline,22.818700061179698
GET,read_home_timeline,read_home_timeline,27.670498937368393
GET,read_home_timeline,read_home_timeline,24.212123011238873
GET,read_home_timeline,read_home_timeline,14.984525041654706
GET,read_user_timeline,read_user_timeline,70.49192592967302
GET,read_user_timeline,read_user_timeline,83.91412999480963
GET,read_user_timeline,read_user_timeline,130.4381409427151
GET,read_user_timeline,read_user_timeline,99.45214504841715
GET,read_home_timeline,read_home_timeline,45.5937460064888
GET,read_user_timeline,read_user_timeline,98.20505406241864
GET,read_user_timeline,read_user_timeline,143.62357195932418
GET,read_user_timeline,read_user_timeline,58.77491901628673
GET,read_user_timeline,read_user_timeline,107.17542993370444
GET,read_user_timeline,read_user_timeline,98.78723695874214
GET,read_home_timeline,read_home_timeline,68.1546030100435
GET,read_user_timeline,read_user_timeline,59.263946022838354
GET,read_user_timeline,read_user_timeline,142.68180599901825
GET,read_user_timeline,read_user_timeline,156.59744606819004
GET,read_user_timeline,read_user_timeline,81.71970397233963
GET,read_user_timeline,read_user_timeline,144.35603597667068
GET,read_user_timeline,read_user_timeline,68.67092999164015
POST,compose_post,compose_post,76.49042701814324
GET,read_home_timeline,read_home_timeline,69.1419841023162
GET,read_user_timeline,read_user_timeline,135.92967996373773
GET,read_home_timeline,read_home_timeline,69.6887590456754
POST,compose_post,compose_post,137.61590397916734
GET,read_user_timeline,read_user_timeline,83.01622502040118
GET,read_user_timeline,read_user_timeline,74.79506707750261
GET,read_home_timeline,read_home_timeline,60.06243301089853
POST,compose_post,compose_post,86.50545100681484
GET,read_user_timeline,read_user_timeline,99.70092901494354
GET,read_user_timeline,read_user_timeline,87.47579006012529
GET,read_user_timeline,read_user_timeline,97.2328600473702
GET,read_user_timeline,read_user_timeline,67.98262905795127
GET,read_user_timeline,read_user_timeline,105.99793097935617
GET,read_user_timeline,read_user_timeline,83.6723770480603
GET,read_user_timeline,read_user_timeline,70.39291004184633
POST,compose_post,compose_post,142.09750993177295
GET,read_user_timeline,read_user_timeline,85.0422770017758
GET,read_user_timeline,read_user_timeline,152.17618306633085
POST,compose_post,compose_post,152.5795600609854
GET,read_user_timeline,read_user_timeline,31.286071054637432
GET,read_user_timeline,read_user_timeline,32.21638593822718
GET,read_home_timeline,read_home_timeline,31.84019005857408
GET,read_home_timeline,read_home_timeline,30.369029962457716
