node_name,timestamp,value
k8s-vm1,1708116701.557,2.235333333333256
k8s-vm1,1708116716.557,2.21466666666638
k8s-vm1,1708116731.557,2.032666666666773
k8s-vm1,1708116746.557,2.2013333333333627
k8s-vm1,1708116761.557,2.1859999999998156
k8s-vm1,1708116776.557,2.242000000000189
k8s-vm1,1708116791.557,2.2333333333334546
k8s-vm1,1708116806.557,2.225333333333037
k8s-vm1,1708116821.557,2.2326666666667734
k8s-vm1,1708116836.557,2.221999999999995
k8s-vm1,1708116851.557,2.229333333333367
k8s-vm1,1708116866.557,2.2419999999999467
k8s-vm1,1708116881.557,2.2560000000000096
k8s-vm1,1708116896.557,2.2466666666669575
k8s-vm1,1708116911.557,2.2279999999998834
k8s-vm2,1708116701.557,2.012666666667792
k8s-vm2,1708116716.557,2.0140000000004266
k8s-vm2,1708116731.557,2.014000000000427
k8s-vm2,1708116746.557,2.0566666666641447
k8s-vm2,1708116761.557,2.0506666666672877
k8s-vm2,1708116776.557,2.0473333333337598
k8s-vm2,1708116791.557,2.0680000000002714
k8s-vm2,1708116806.557,2.0739999999990686
k8s-vm2,1708116821.557,2.0786666666671714
k8s-vm2,1708116836.557,2.0846666666669385
k8s-vm2,1708116851.557,2.075333333333644
k8s-vm2,1708116866.557,2.0859999999986027
k8s-vm2,1708116881.557,2.0793333333334885
k8s-vm2,1708116896.557,2.088000000002406
k8s-vm2,1708116911.557,2.101333333331665
k8s-vm3,1708116701.557,2.0933333333329456
k8s-vm3,1708116716.557,2.0653333333311212
k8s-vm3,1708116731.557,2.044000000001203
k8s-vm3,1708116746.557,2.0853333333332555
k8s-vm3,1708116761.557,2.0873333333351183
k8s-vm3,1708116776.557,2.0819999999977883
k8s-vm3,1708116791.557,2.0846666666679083
k8s-vm3,1708116806.557,2.1013333333316644
k8s-vm3,1708116821.557,2.10000000000194
k8s-vm3,1708116836.557,2.10266666666527
k8s-vm3,1708116851.557,2.075333333333644
k8s-vm3,1708116866.557,2.1033333333325572
k8s-vm3,1708116881.557,2.1066666666689953
k8s-vm3,1708116896.557,2.13399999999771
k8s-vm3,1708116911.557,2.1360000000005432
k8s-vm4,1708116701.557,0.29333333333343037
k8s-vm4,1708116716.557,0.2919999999997041
k8s-vm4,1708116731.557,0.25800000000017465
k8s-vm4,1708116746.557,0.2566666666665697
k8s-vm4,1708116761.557,0.245333333333474
k8s-vm4,1708116776.557,0.2653333333333042
k8s-vm4,1708116791.557,0.3253333333331587
k8s-vm4,1708116806.557,0.25933333333353703
k8s-vm4,1708116821.557,0.2640000000001843
k8s-vm4,1708116836.557,0.2459999999997914
k8s-vm4,1708116851.557,0.24733333333315385
k8s-vm4,1708116866.557,0.2393333333334643
k8s-vm4,1708116881.557,0.24400000000011154
k8s-vm4,1708116896.557,0.2719999999998739
k8s-vm4,1708116911.557,0.36133333333321693
k8s-vm5,1708116701.557,2.079999999999806
k8s-vm5,1708116716.557,2.071333333333314
k8s-vm5,1708116731.557,2.0226666666659483
k8s-vm5,1708116746.557,2.088666666668238
k8s-vm5,1708116761.557,2.068666666666104
k8s-vm5,1708116776.557,2.070666666665056
k8s-vm5,1708116791.557,2.085333333335196
k8s-vm5,1708116806.557,2.079999999999321
k8s-vm5,1708116821.557,2.099333333332712
k8s-vm5,1708116836.557,2.0880000000014354
k8s-vm5,1708116851.557,2.119999999999224
k8s-vm5,1708116866.557,2.139333333333101
k8s-vm5,1708116881.557,2.1213333333337987
k8s-vm5,1708116896.557,2.1046666666651923
k8s-vm5,1708116911.557,2.1126666666668217
