Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/productpage?u=normal,6516,0,330.0,341.5135848210502,95.9113659337163,1728.8584469351918,4927.024554941682,74.85364914679128,0.0,330,350,360,370,390,410,440,500,1700,1700,1700
GET,/productpage?u=test,6346,0,330.0,333.3587480150251,115.7136510591954,573.4388770069927,4934.39647021746,72.9007454704631,0.0,330,350,360,360,380,400,430,450,520,570,570
,Aggregated,12862,0,330.0,337.4900585909899,95.9113659337163,1728.8584469351918,4930.661794433214,147.75439461725438,0.0,330,350,360,370,390,400,430,460,1600,1700,1700
