Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1708741266,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1708741269,300,POST,compose_post,0.000000,0.000000,170,200,1100,1200,1200,1300,1300,1300,1300,1300,1300,101,0,150.0,316.09709779870246,46.604542061686516,1288.425613893196,25.0
1708741269,300,GET,index,100.000000,0.000000,160,220,440,510,630,690,710,720,730,730,730,300,0,160.0,276.5560381494773,86.5764629561454,725.4734998568892,2583.0
1708741269,300,GET,read_home_timeline,7.000000,0.000000,91,120,130,140,550,990,1300,1300,1300,1300,1300,760,0,91,205.19565583059662,15.291760908439755,1340.4919491149485,64.18947368421053
1708741269,300,GET,read_user_timeline,0.000000,0.000000,120,140,140,150,180,200,240,300,320,320,320,455,0,110.0,139.98548140196684,10.133065981790423,649.9165459536016,3.0
1708741269,300,,Aggregated,107.000000,0.000000,110,140,170,240,570,780,1200,1300,1300,1300,1300,1616,0,120.0,207.0140537077107,10.133065981790423,1340.4919491149485,512.1126237623762
1708741272,600,POST,compose_post,28.250000,0.000000,1100,1300,1400,1500,1700,1800,2000,2000,2000,2000,2000,258,0,800.0,840.2104798664678,46.604542061686516,2035.0763839669526,25.0
1708741272,600,GET,index,91.500000,0.000000,230,310,500,520,560,630,690,710,730,730,730,600,0,220.0,295.0624231276258,51.44215398468077,725.4734998568892,2583.0
1708741272,600,GET,read_home_timeline,212.000000,0.000000,610,900,1200,1300,1400,1600,1800,1800,2000,2000,2000,1681,0,610.0,671.3858190547189,15.291760908439755,2032.2870630770922,282.0023795359905
1708741272,600,GET,read_user_timeline,133.000000,0.000000,110,130,150,160,200,230,240,260,320,320,320,1000,0,110.0,125.58172465953976,6.167117040604353,649.9165459536016,4.022
1708741272,600,,Aggregated,464.750000,0.000000,190,560,720,920,1300,1500,1700,1800,2000,2000,2000,3539,0,180.0,465.66630239407925,6.167117040604353,2035.0763839669526,574.8284826222097
1708741275,900,POST,compose_post,37.285714,0.000000,1300,1500,1600,1700,2000,2500,2700,2700,2800,2800,2800,427,0,1200.0,1156.0868679958044,46.604542061686516,2847.1586871892214,25.0
1708741275,900,GET,index,100.000000,0.000000,260,440,520,540,880,1100,1100,1100,1100,1100,1100,900,0,260.0,373.36645228374334,51.44215398468077,1102.777763037011,2583.0
1708741275,900,GET,read_home_timeline,244.714286,0.000000,1100,1400,1500,1600,1800,1900,2400,2600,2800,2900,2900,2551,0,1100.0,994.6852402535411,15.291760908439755,2854.9119299277663,515.7350058800471
